0.908906 	936.231 	321.976 	0.037418 	0.000569736 	0.351329 	0.068766 	0.931234 	9066.88 	3983.65 	1.66602e+20 	1.12503e+21 	161.564 	6.42053e-05 	4.07671e-05
0.912602 	941.494 	328.59 	0.0288677 	0.000542327 	0.338786 	0.0822694 	0.917731 	8626.53 	4443.4 	2.09626e+20 	1.16657e+21 	163.777 	6.75554e-05 	3.48997e-05
0.916301 	946.929 	331.848 	0.0219079 	0.000516993 	0.3272 	0.0962146 	0.903785 	8189.19 	4852.15 	2.57483e+20 	1.20692e+21 	165.437 	7.09709e-05 	3.04017e-05
0.920001 	952.399 	333.02 	0.0160621 	0.000493166 	0.315946 	0.110246 	0.889754 	7775.43 	5198.99 	3.09593e+20 	1.24717e+21 	166.992 	7.44942e-05 	2.69405e-05
0.923704 	957.774 	332.852 	0.0124345 	0.000471431 	0.305351 	0.124039 	0.875961 	7397.78 	5474.66 	3.64652e+20 	1.28578e+21 	168.456 	7.80085e-05 	2.42965e-05
0.927406 	962.953 	331.695 	0.0106999 	0.000452348 	0.295676 	0.137327 	0.862673 	7064.51 	5672.96 	4.20964e+20 	1.32078e+21 	169.788 	8.13642e-05 	2.22833e-05
0.931111 	967.867 	329.726 	0.00920898 	0.000436119 	0.287059 	0.149935 	0.850065 	6778.22 	5795.04 	4.76897e+20 	1.35077e+21 	170.964 	8.44435e-05 	2.07418e-05
0.934816 	972.488 	327.185 	0.00793776 	0.000422494 	0.279517 	0.161791 	0.838209 	6533.64 	5856.84 	5.3136e+20 	1.37556e+21 	171.958 	8.72078e-05 	1.95486e-05
0.938524 	976.827 	324.338 	0.00682474 	0.000410945 	0.272914 	0.172924 	0.827076 	6322.72 	5879.9 	5.84018e+20 	1.39596e+21 	172.794 	8.96907e-05 	1.86069e-05
0.942233 	980.486 	321.495 	0.00579875 	0.000401028 	0.267047 	0.182312 	0.817688 	6143.8 	5867.17 	6.30999e+20 	1.41462e+21 	173.484 	9.19301e-05 	1.7923e-05
0.945944 	983.721 	318.536 	0.00496832 	0.000392603 	0.261671 	0.190613 	0.809387 	5992.78 	5824.57 	6.73966e+20 	1.43052e+21 	174.096 	9.39166e-05 	1.74032e-05
0.949655 	986.934 	315.352 	0.00432926 	0.000385533 	0.256819 	0.198857 	0.801143 	5862.06 	5766.16 	7.16044e+20 	1.44208e+21 	174.645 	9.56489e-05 	1.6942e-05
0.953369 	989.874 	312.197 	0.00380233 	0.000379477 	0.252464 	0.206398 	0.793602 	5748.14 	5697.38 	7.5508e+20 	1.45141e+21 	175.093 	9.71816e-05 	1.65627e-05
0.957084 	992.567 	309.125 	0.00337516 	0.000374159 	0.248407 	0.213308 	0.786692 	5647.91 	5623.85 	7.91451e+20 	1.45927e+21 	175.492 	9.85657e-05 	1.62427e-05
0.960801 	995.04 	306.174 	0.00303066 	0.000369421 	0.2446 	0.219654 	0.780346 	5558.62 	5549.53 	8.25431e+20 	1.46607e+21 	175.849 	9.98296e-05 	1.59705e-05
0.964518 	997.318 	303.363 	0.00274851 	0.000365142 	0.240991 	0.225498 	0.774502 	5478.22 	5476.86 	8.57294e+20 	1.47211e+21 	176.174 	0.000100997 	1.57371e-05
0.968238 	999.426 	300.699 	0.00251362 	0.000361231 	0.237541 	0.230899 	0.769101 	5405.13 	5407.24 	8.87287e+20 	1.47761e+21 	176.474 	0.000102086 	1.55355e-05
0.971958 	1001.38 	298.179 	0.00231735 	0.000357624 	0.234224 	0.235907 	0.764093 	5338.16 	5341.35 	9.15617e+20 	1.48272e+21 	176.754 	0.00010311 	1.536e-05
0.975681 	1003.19 	295.799 	0.0021598 	0.000354273 	0.23102 	0.240566 	0.759434 	5276.41 	5279.42 	9.42463e+20 	1.48753e+21 	177.016 	0.000104079 	1.52062e-05
0.979404 	1004.88 	293.55 	0.0020259 	0.000351141 	0.227914 	0.244913 	0.755087 	5219.15 	5221.4 	9.67976e+20 	1.4921e+21 	177.263 	0.000105 	1.50707e-05
0.983131 	1006.47 	291.423 	0.00189947 	0.000348201 	0.224893 	0.248982 	0.751018 	5165.81 	5167.1 	9.92284e+20 	1.49648e+21 	177.498 	0.000105878 	1.49507e-05
0.986857 	1007.96 	289.409 	0.00178234 	0.000345432 	0.221948 	0.252801 	0.747199 	5115.96 	5116.27 	1.01549e+21 	1.50069e+21 	177.722 	0.000106719 	1.48439e-05
0.990586 	1009.36 	287.498 	0.00167497 	0.000342815 	0.219073 	0.256394 	0.743606 	5069.18 	5068.61 	1.0377e+21 	1.50475e+21 	177.935 	0.000107524 	1.47483e-05
0.994315 	1010.68 	285.682 	0.00157712 	0.000340336 	0.216262 	0.259785 	0.740215 	5025.17 	5023.83 	1.05899e+21 	1.50867e+21 	178.14 	0.000108298 	1.46625e-05
0.998047 	1011.93 	283.952 	0.00148819 	0.000337981 	0.213508 	0.262993 	0.737007 	4983.65 	4981.67 	1.07944e+21 	1.51246e+21 	178.337 	0.000109043 	1.45851e-05
1.00178 	1013.11 	282.302 	0.00140735 	0.00033574 	0.210808 	0.266032 	0.733968 	4944.38 	4941.89 	1.0991e+21 	1.51615e+21 	178.526 	0.000109762 	1.4515e-05
